user_id,item_id,event_type,rating,day
457,130,view,,39
300,178,trade,,133
109,205,view,,6
358,210,trade,4.0,21
226,202,view,,322
259,142,purchase,4.0,211
253,27,view,,47
231,202,trade,,60
393,130,view,,11
497,243,trade,5.0,252
174,84,purchase,4.0,228
182,62,wishlist,,317
165,236,view,,286
202,110,wishlist,,30
110,112,purchase,3.0,184
452,147,wishlist,,166
483,127,view,,338
358,253,view,,306
479,2,view,,87
30,22,trade,,106
253,27,view,,127
325,2,view,,122
132,208,view,,350
315,282,view,,360
267,234,view,,205
205,8,view,,202
134,300,view,,114
402,188,purchase,5.0,331
73,71,wishlist,,353
431,68,view,,9
175,219,trade,,86
371,98,view,,154
436,183,purchase,5.0,46
363,125,view,,259
414,83,wishlist,,319
295,99,purchase,2.0,140
181,63,view,,90
120,249,view,,43
402,146,view,,114
343,276,wishlist,,193
395,17,purchase,,262
169,95,trade,5.0,156
227,104,view,,111
335,257,view,,81
147,85,purchase,4.0,175
81,152,view,,337
41,55,view,,218
252,9,trade,,209
23,134,wishlist,,218
448,235,view,,81
362,276,view,,215
185,175,purchase,4.0,168
129,22,purchase,4.0,150
321,88,wishlist,,281
205,106,purchase,4.0,199
309,268,view,,131
151,117,wishlist,,70
310,170,wishlist,,93
352,91,wishlist,,176
340,12,view,,238
457,23,purchase,,361
270,294,view,,11
39,266,purchase,,115
467,142,trade,3.0,310
271,147,view,,44
261,283,purchase,4.0,333
252,158,view,,179
13,149,view,,68
24,183,trade,2.0,364
411,190,view,,228
444,2,view,,164
98,164,view,,326
324,197,purchase,,200
440,166,wishlist,,34
138,141,view,,43
183,48,trade,,76
316,114,purchase,,260
452,81,wishlist,,135
335,143,view,,38
228,193,purchase,,242
104,157,view,,200
16,161,trade,3.0,156
14,31,view,,301
80,276,trade,,346
169,219,trade,3.0,127
321,286,view,,245
196,1,view,,152
481,63,view,,58
454,150,purchase,4.0,65
273,74,view,,182
409,221,wishlist,,92
292,202,view,,185
199,164,trade,5.0,132
8,174,purchase,,293
127,147,purchase,5.0,204
337,80,view,,25
439,210,view,,131
454,236,view,,362
358,210,wishlist,,362
438,35,wishlist,,335
240,87,trade,4.0,122
262,273,purchase,,265
231,300,view,,353
266,261,wishlist,,136
116,264,wishlist,,122
282,115,wishlist,,90
412,61,purchase,,132
420,4,view,,217
264,209,purchase,,364
491,249,view,,364
232,266,wishlist,,130
481,221,view,,224
413,50,view,,281
234,265,view,,208
63,207,view,,250
109,248,trade,4.0,270
370,19,view,,357
328,39,purchase,,203
218,76,view,,159
383,199,purchase,5.0,295
330,246,wishlist,,201
89,39,view,,92
160,273,purchase,5.0,252
208,153,view,,21
352,145,trade,4.0,137
266,152,view,,72
171,202,purchase,5.0,161
78,1,wishlist,,13
402,144,trade,5.0,226
123,87,view,,146
245,50,wishlist,,177
449,45,wishlist,,33
286,199,view,,47
401,3,view,,13
223,182,view,,341
311,298,view,,49
407,153,view,,283
101,130,view,,165
5,185,view,,355
471,90,trade,3.0,51
83,143,purchase,5.0,305
36,225,purchase,5.0,292
391,230,view,,119
49,246,view,,219
273,60,view,,100
96,118,trade,4.0,156
190,87,trade,,315
262,230,wishlist,,117
224,104,view,,153
343,201,wishlist,,259
449,199,view,,99
385,255,wishlist,,98
290,24,view,,363
402,78,wishlist,,297
151,198,wishlist,,39
46,47,view,,134
490,274,view,,220
309,266,wishlist,,30
295,77,view,,68
448,82,wishlist,,110
262,193,purchase,4.0,305
451,21,view,,1
400,169,purchase,,250
219,244,wishlist,,31
371,196,view,,121
20,214,view,,167
350,139,wishlist,,266
9,218,trade,5.0,140
109,214,view,,183
253,89,view,,55
62,177,view,,170
318,236,purchase,4.0,41
389,202,purchase,5.0,194
432,25,purchase,5.0,194
150,297,view,,358
292,264,trade,3.0,293
155,144,trade,3.0,291
14,39,view,,266
7,73,view,,338
111,214,view,,197
150,149,view,,100
336,206,view,,64
31,204,view,,59
191,88,trade,,14
184,286,view,,221
382,123,purchase,,279
380,277,view,,153
306,108,view,,282
453,166,view,,49
350,286,view,,144
17,231,trade,,148
52,299,purchase,4.0,290
51,88,view,,296
38,219,view,,351
14,210,wishlist,,79
38,171,purchase,,193
272,22,view,,96
311,206,view,,263
347,170,wishlist,,167
397,277,trade,4.0,263
405,31,view,,12
110,80,trade,4.0,188
496,201,view,,328
353,154,view,,31
234,228,wishlist,,39
412,5,purchase,5.0,334
61,8,view,,36
284,201,view,,17
2,117,view,,183
156,56,purchase,,69
350,106,view,,53
5,299,view,,166
85,127,purchase,3.0,165
432,18,view,,51
480,213,trade,,288
278,32,wishlist,,29
314,41,view,,74
302,294,trade,5.0,49
454,264,wishlist,,80
129,20,purchase,,69
477,214,view,,63
199,212,wishlist,,288
153,35,view,,32
85,113,wishlist,,11
63,229,trade,4.0,188
321,238,wishlist,,95
114,89,view,,157
51,122,view,,86
90,12,purchase,5.0,308
330,80,view,,292
399,144,purchase,5.0,314
391,139,view,,328
36,97,view,,169
488,52,view,,358
257,193,view,,62
489,134,purchase,,179
380,276,view,,43
192,65,purchase,4.0,188
86,109,view,,162
72,149,view,,282
157,294,view,,329
344,258,view,,82
12,39,purchase,3.0,88
197,42,purchase,5.0,134
75,299,view,,251
265,126,view,,185
491,195,view,,190
117,29,wishlist,,143
436,12,view,,57
108,200,view,,157
95,60,view,,244
258,253,view,,190
172,46,purchase,,242
13,65,view,,156
289,281,purchase,,265
480,55,view,,343
303,122,view,,108
179,221,purchase,,316
319,82,purchase,,97
112,277,view,,20
227,57,purchase,4.0,160
25,157,purchase,4.0,48
34,283,trade,4.0,4
375,48,wishlist,,189
478,90,view,,70
108,44,trade,2.0,57
209,39,view,,207
379,242,view,,157
467,299,view,,249
59,211,trade,4.0,34
406,119,view,,232
66,22,wishlist,,253
61,166,wishlist,,264
206,106,view,,107
207,155,view,,260
276,147,purchase,,105
229,138,view,,282
255,11,view,,11
183,149,purchase,4.0,254
271,167,view,,30
80,134,trade,,87
142,87,view,,104
208,22,view,,275
387,249,view,,275
269,20,view,,250
368,67,view,,228
238,186,view,,265
380,51,view,,120
355,53,purchase,,266
54,227,view,,145
62,172,view,,324
181,268,purchase,,15
371,35,view,,226
329,166,purchase,4.0,107
14,37,view,,53
398,54,view,,88
493,21,view,,93
295,166,view,,353
66,117,view,,330
469,128,wishlist,,53
256,219,view,,220
165,165,view,,79
389,139,view,,157
80,57,trade,5.0,65
27,2,view,,292
208,52,view,,80
366,52,purchase,3.0,214
25,193,wishlist,,224
88,40,purchase,,60
377,212,purchase,,99
405,249,purchase,5.0,177
22,193,wishlist,,58
345,172,wishlist,,266
130,108,view,,203
129,114,view,,13
410,278,purchase,4.0,291
193,210,view,,29
486,74,view,,95
50,62,purchase,,161
64,180,purchase,4.0,295
209,239,view,,41
487,131,view,,91
92,270,view,,146
112,28,wishlist,,234
87,197,view,,316
477,171,wishlist,,290
99,250,wishlist,,84
277,17,view,,200
454,288,purchase,5.0,109
464,282,view,,60
54,84,view,,179
89,99,wishlist,,271
114,74,view,,238
253,118,view,,268
411,226,view,,95
136,215,purchase,5.0,209
18,47,wishlist,,365
87,138,purchase,5.0,323
160,220,view,,337
302,34,view,,152
344,198,purchase,,17
160,160,view,,76
495,109,purchase,,187
135,12,trade,5.0,250
239,86,purchase,3.0,16
170,181,view,,86
122,96,wishlist,,140
204,133,wishlist,,203
5,190,wishlist,,43
300,253,view,,201
375,59,purchase,4.0,36
390,256,view,,58
93,242,view,,232
92,298,view,,305
150,75,view,,310
73,127,view,,36
283,282,wishlist,,199
45,174,purchase,3.0,342
133,187,trade,,266
442,224,view,,255
300,135,wishlist,,144
25,97,view,,111
201,58,view,,324
296,227,view,,207
196,31,view,,11
247,193,view,,26
13,67,view,,186
7,235,purchase,3.0,240
448,93,purchase,5.0,113
232,136,view,,57
111,148,view,,90
256,117,purchase,,350
209,258,purchase,,167
134,187,purchase,5.0,126
374,127,wishlist,,293
447,110,view,,158
16,56,trade,3.0,315
425,161,view,,341
214,257,view,,259
420,274,purchase,2.0,9
320,228,purchase,5.0,137
399,287,view,,247
185,21,view,,119
409,255,view,,75
53,179,view,,163
26,201,purchase,5.0,95
291,227,view,,49
44,203,view,,359
400,217,view,,204
89,152,trade,,54
116,238,view,,2
487,175,trade,4.0,76
329,194,purchase,,245
34,48,view,,108
468,2,view,,98
378,273,purchase,4.0,204
169,28,trade,,221
298,244,view,,32
497,270,wishlist,,332
448,42,wishlist,,305
195,212,purchase,4.0,94
71,75,wishlist,,292
364,272,view,,53
434,193,purchase,,100
455,60,view,,53
437,137,view,,254
240,125,purchase,4.0,92
75,85,purchase,4.0,330
56,246,view,,262
48,289,trade,2.0,119
132,39,view,,51
17,292,wishlist,,276
122,168,view,,105
121,47,view,,160
107,166,view,,111
163,104,wishlist,,362
151,34,purchase,,309
345,34,wishlist,,194
118,101,trade,3.0,321
44,134,wishlist,,108
125,260,wishlist,,85
166,214,trade,3.0,72
353,14,view,,276
69,219,purchase,,174
396,33,view,,262
477,90,view,,285
214,269,wishlist,,288
340,71,view,,90
190,101,view,,154
165,170,view,,102
112,223,view,,114
213,133,trade,4.0,51
220,164,view,,115
232,129,trade,,121
196,84,view,,132
248,230,trade,,122
412,31,view,,270
418,155,wishlist,,339
352,262,view,,304
219,61,wishlist,,139
46,47,purchase,5.0,54
331,210,purchase,,231
161,286,view,,132
252,8,wishlist,,59
312,187,view,,61
232,168,trade,4.0,52
223,208,view,,139
26,238,view,,193
245,178,view,,301
324,172,view,,66
183,32,purchase,3.0,209
347,112,view,,330
165,230,view,,59
482,215,view,,110
458,159,view,,183
275,257,view,,296
56,238,wishlist,,238
210,146,view,,200
361,295,view,,171
365,115,view,,354
209,191,view,,254
50,81,wishlist,,223
190,176,purchase,4.0,99
311,118,trade,5.0,290
267,294,trade,5.0,134
276,17,purchase,,360
78,134,purchase,5.0,228
298,291,view,,112
44,243,purchase,5.0,36
183,244,wishlist,,16
297,167,view,,73
282,185,view,,16
159,232,view,,342
355,226,wishlist,,10
103,283,view,,118
26,227,purchase,,164
40,1,purchase,3.0,335
182,51,purchase,4.0,249
87,117,view,,208
53,19,view,,364
380,20,view,,288
78,206,view,,162
46,108,purchase,2.0,299
353,20,trade,5.0,225
132,229,view,,292
29,190,view,,123
247,272,view,,313
492,177,view,,149
161,176,view,,69
423,113,view,,125
398,286,view,,157
453,213,view,,292
471,124,purchase,,286
71,56,view,,216
407,130,purchase,,297
22,123,wishlist,,148
475,249,purchase,,320
100,120,wishlist,,362
323,218,view,,77
426,273,view,,196
344,200,purchase,3.0,112
35,228,view,,325
341,242,view,,13
279,32,view,,120
471,103,wishlist,,295
349,2,trade,4.0,343
407,284,wishlist,,122
401,142,view,,32
463,274,purchase,4.0,231
356,232,view,,289
360,166,trade,,118
258,74,view,,36
244,26,view,,5
311,221,view,,97
319,281,view,,192
316,87,view,,327
401,46,view,,246
116,300,view,,196
497,111,wishlist,,151
277,47,purchase,5.0,200
267,56,view,,285
186,144,purchase,5.0,0
349,187,purchase,2.0,157
282,252,purchase,3.0,138
30,250,wishlist,,238
8,69,view,,333
232,170,purchase,4.0,128
384,272,view,,38
14,107,view,,353
141,31,view,,249
68,18,view,,76
466,233,view,,174
419,168,wishlist,,58
80,253,view,,28
253,219,trade,,108
107,93,view,,52
240,223,trade,,89
61,251,view,,82
51,110,view,,295
456,288,view,,318
485,198,wishlist,,203
82,73,purchase,,306
17,273,view,,152
39,256,view,,106
390,131,trade,,363
422,212,wishlist,,260
182,156,wishlist,,223
214,265,view,,254
249,165,view,,208
442,28,view,,306
374,212,wishlist,,172
35,27,view,,70
448,170,view,,233
2,85,view,,193
491,249,view,,279
25,154,purchase,2.0,3
355,200,view,,360
401,94,view,,16
367,195,view,,237
170,93,view,,314
81,82,view,,114
288,268,trade,,135
359,69,wishlist,,193
125,218,view,,150
262,193,wishlist,,322
47,50,view,,305
486,159,trade,4.0,123
374,161,view,,323
444,209,wishlist,,150
293,35,view,,177
115,174,view,,281
367,161,view,,3
293,35,view,,254
342,235,view,,32
63,233,view,,107
217,290,view,,49
476,162,purchase,3.0,164
310,53,purchase,5.0,332
493,6,trade,5.0,251
188,107,view,,344
149,262,view,,45
9,84,view,,260
464,39,wishlist,,95
280,170,view,,291
19,281,view,,166
169,154,view,,171
455,17,purchase,3.0,229
389,1,wishlist,,226
425,195,purchase,3.0,349
206,212,view,,141
58,249,trade,5.0,277
135,285,view,,307
161,185,purchase,5.0,81
249,12,purchase,3.0,67
454,66,trade,3.0,344
344,15,view,,10
436,70,view,,63
10,103,view,,39
337,227,trade,5.0,300
363,299,view,,240
106,134,wishlist,,287
178,217,view,,244
184,211,purchase,5.0,354
44,225,purchase,,270
255,58,purchase,3.0,339
353,45,view,,118
120,167,wishlist,,81
107,116,view,,141
42,90,view,,238
450,51,view,,257
249,214,view,,261
249,21,trade,,98
346,89,purchase,,72
93,157,view,,150
338,123,wishlist,,57
310,236,wishlist,,287
51,114,purchase,5.0,17
411,33,purchase,2.0,318
303,65,view,,84
69,69,view,,361
64,280,purchase,,114
437,69,view,,252
347,72,view,,30
430,248,purchase,4.0,327
47,103,view,,177
267,263,view,,83
25,143,wishlist,,313
490,250,purchase,4.0,147
207,43,view,,231
5,200,view,,263
71,68,view,,234
430,194,view,,325
326,131,view,,294
66,218,view,,170
23,43,view,,138
132,194,view,,352
452,168,view,,67
420,214,trade,5.0,299
477,55,view,,298
143,225,view,,150
239,29,view,,128
403,65,purchase,2.0,184
211,128,purchase,,196
167,109,view,,156
216,116,view,,264
35,163,view,,68
361,262,view,,201
153,6,wishlist,,312
118,129,view,,42
244,151,view,,121
481,126,trade,,316
486,112,view,,315
110,171,wishlist,,67
384,226,purchase,,128
428,160,view,,162
497,1,purchase,,346
108,48,view,,243
71,152,wishlist,,22
228,54,purchase,4.0,244
26,27,wishlist,,120
83,269,purchase,,250
481,126,wishlist,,81
50,272,view,,271
97,236,view,,349
476,65,wishlist,,115
82,271,purchase,,189
451,28,purchase,3.0,259
289,297,view,,363
343,73,wishlist,,308
318,215,view,,363
287,79,trade,4.0,130
98,271,purchase,,163
174,139,view,,145
289,56,trade,3.0,320
7,118,view,,75
142,17,wishlist,,313
331,224,view,,192
99,143,purchase,4.0,264
336,255,trade,2.0,130
246,12,wishlist,,60
459,56,view,,317
416,207,view,,307
40,132,wishlist,,291
258,92,view,,83
144,212,view,,19
226,202,purchase,5.0,73
418,108,view,,289
238,257,view,,218
208,22,wishlist,,273
25,115,view,,10
385,268,view,,59
341,114,view,,70
174,189,view,,17
10,257,trade,5.0,159
123,295,wishlist,,329
122,179,wishlist,,46
382,115,trade,4.0,38
444,10,wishlist,,54
90,34,view,,98
209,252,wishlist,,169
423,62,purchase,4.0,16
381,45,view,,194
79,14,view,,196
401,123,purchase,,346
180,88,purchase,3.0,201
173,143,view,,113
416,207,view,,189
182,28,view,,173
116,161,view,,104
226,98,view,,231
444,297,view,,209
467,137,view,,155
330,2,view,,182
385,120,trade,4.0,87
355,212,view,,75
188,187,view,,192
140,50,purchase,,335
475,76,view,,261
319,161,view,,219
24,191,trade,4.0,289
309,47,view,,327
375,163,view,,93
131,149,view,,133
110,239,purchase,,360
269,178,view,,262
124,207,wishlist,,257
331,115,view,,164
135,226,view,,313
230,216,view,,178
376,96,purchase,,29
375,156,view,,271
86,168,view,,130
300,271,view,,354
456,268,wishlist,,220
465,93,trade,5.0,261
55,2,view,,206
494,118,view,,55
434,114,purchase,,145
212,264,purchase,3.0,172
88,70,view,,4
371,187,wishlist,,328
198,36,trade,5.0,248
180,203,view,,92
22,123,view,,113
351,28,view,,208
141,56,purchase,4.0,363
289,148,view,,29
109,157,view,,7
199,271,view,,363
374,269,wishlist,,136
21,18,view,,97
453,128,wishlist,,248
15,80,view,,210
427,30,purchase,4.0,357
120,273,view,,213
411,33,view,,312
87,141,wishlist,,43
23,135,purchase,,226
241,13,purchase,5.0,32
263,129,purchase,,203
196,37,view,,193
49,295,view,,124
416,39,view,,10
52,64,trade,5.0,59
87,287,trade,,314
22,17,view,,39
390,280,wishlist,,193
290,127,purchase,5.0,195
469,239,view,,244
432,37,view,,156
41,263,view,,91
287,85,view,,290
196,91,wishlist,,302
480,184,view,,221
229,23,wishlist,,248
11,80,trade,3.0,154
403,200,view,,18
498,130,wishlist,,80
462,266,purchase,,166
427,269,view,,356
239,169,view,,87
151,74,purchase,5.0,110
126,92,view,,337
238,120,view,,254
483,204,wishlist,,78
2,186,view,,105
316,67,view,,54
399,173,view,,236
144,46,view,,250
284,111,purchase,5.0,153
314,14,purchase,,213
201,224,view,,193
17,193,wishlist,,159
433,35,wishlist,,326
22,248,view,,212
153,168,wishlist,,164
327,118,purchase,,176
240,52,view,,324
231,72,view,,238
258,109,purchase,4.0,237
395,90,trade,,218
492,175,purchase,,65
256,149,wishlist,,352
157,161,purchase,3.0,15
369,224,view,,153
120,133,trade,,288
151,298,view,,283
89,111,view,,127
157,171,purchase,3.0,198
214,68,wishlist,,268
307,213,trade,,343
189,124,purchase,,113
431,288,view,,103
120,239,purchase,3.0,313
40,234,view,,4
51,46,view,,40
183,271,view,,194
429,33,view,,312
140,45,view,,279
237,208,view,,295
398,104,wishlist,,229
451,24,view,,224
420,71,view,,189
33,206,purchase,4.0,15
330,110,view,,7
19,238,view,,7
347,107,purchase,5.0,329
212,253,view,,324
270,76,wishlist,,201
415,103,purchase,4.0,158
127,16,view,,117
441,298,wishlist,,141
56,89,view,,149
69,1,trade,,131
375,42,view,,101
260,260,wishlist,,32
212,51,purchase,,160
466,10,view,,145
337,110,purchase,4.0,250
450,269,wishlist,,247
411,157,view,,310
235,285,wishlist,,278
92,235,view,,176
355,92,view,,10
5,274,purchase,4.0,56
390,243,view,,164
410,82,purchase,,16
370,256,purchase,5.0,65
500,91,trade,1.0,290
174,5,view,,343
322,178,purchase,,304
172,94,wishlist,,189
205,223,trade,4.0,111
55,156,view,,185
272,251,trade,3.0,48
378,33,view,,62
252,53,view,,100
211,137,trade,,63
173,132,purchase,5.0,283
254,244,view,,35
119,107,view,,356
343,53,wishlist,,179
402,276,wishlist,,89
170,235,view,,217
403,204,trade,,220
43,1,purchase,,281
216,211,purchase,4.0,150
79,197,view,,52
162,212,trade,3.0,302
226,182,view,,196
193,39,purchase,,279
161,203,view,,289
441,69,view,,292
122,31,view,,195
388,170,view,,14
88,93,view,,21
202,6,purchase,,209
128,154,purchase,5.0,87
75,40,view,,181
205,35,trade,,123
410,194,view,,343
149,243,view,,138
158,102,view,,237
331,188,trade,,230
378,123,view,,150
461,150,wishlist,,256
108,110,view,,89
454,129,purchase,4.0,170
234,238,purchase,,206
448,39,view,,172
12,118,view,,22
480,193,purchase,3.0,184
365,54,wishlist,,215
263,129,view,,107
70,118,view,,54
333,33,view,,139
8,142,view,,223
267,76,view,,198
26,35,purchase,,3
462,38,view,,110
272,63,purchase,,297
324,264,view,,48
260,232,view,,54
489,172,wishlist,,65
50,1,view,,268
490,190,view,,4
53,256,view,,225
351,65,view,,67
157,43,view,,351
266,80,view,,206
447,51,view,,250
103,69,trade,,235
462,114,view,,166
71,251,purchase,3.0,93
402,176,purchase,,216
338,35,wishlist,,65
165,175,purchase,4.0,196
110,170,view,,48
393,158,purchase,4.0,273
48,100,view,,119
402,105,view,,205
7,160,wishlist,,212
433,188,view,,228
155,189,view,,161
156,276,view,,263
434,251,view,,285
338,49,wishlist,,166
262,157,wishlist,,143
421,184,view,,33
175,108,trade,2.0,27
280,213,view,,214
318,165,purchase,5.0,251
405,285,wishlist,,40
117,95,view,,122
329,128,view,,44
14,232,view,,69
313,229,view,,195
188,64,wishlist,,21
449,127,purchase,,310
120,164,view,,348
250,144,trade,5.0,350
287,267,view,,62
384,58,view,,360
29,112,purchase,,18
319,172,purchase,4.0,244
377,279,view,,69
418,28,view,,340
6,191,view,,223
360,254,wishlist,,243
261,256,purchase,,239
270,178,view,,256
321,252,purchase,,238
359,42,view,,306
45,122,view,,331
445,279,view,,362
465,116,purchase,2.0,181
50,121,wishlist,,252
344,198,view,,217
278,293,view,,74
10,89,wishlist,,169
31,33,wishlist,,71
134,117,trade,4.0,226
209,45,wishlist,,114
111,269,view,,191
244,92,purchase,,291
214,37,wishlist,,276
139,291,view,,302
245,161,view,,217
278,32,view,,290
230,167,view,,325
482,172,view,,164
207,144,purchase,,61
177,263,purchase,,155
286,296,wishlist,,365
444,25,view,,25
17,143,purchase,4.0,24
498,90,view,,346
231,134,purchase,5.0,124
409,150,view,,104
154,77,view,,149
453,72,trade,5.0,246
447,84,trade,,240
311,151,purchase,,328
313,14,trade,4.0,253
457,38,view,,174
458,241,trade,,251
351,131,view,,73
141,250,wishlist,,140
301,34,purchase,4.0,329
499,43,purchase,5.0,246
48,180,view,,217
163,273,wishlist,,221
399,105,trade,,109
227,244,view,,346
453,63,view,,294
303,87,wishlist,,335
447,51,view,,244
1,275,purchase,5.0,87
332,277,view,,82
378,157,view,,258
435,106,view,,5
113,195,view,,20
216,147,view,,174
427,48,purchase,,212
278,246,trade,,261
250,247,purchase,,3
108,73,view,,283
440,257,view,,331
351,172,view,,251
273,117,view,,361
356,167,view,,296
74,118,view,,9
467,100,view,,88
178,190,view,,38
71,119,view,,122
355,2,purchase,,161
190,228,view,,146
395,218,view,,74
414,185,view,,1
104,78,trade,,30
247,32,view,,130
162,258,purchase,5.0,57
323,277,view,,308
430,258,purchase,,327
115,104,view,,100
371,221,trade,5.0,107
283,205,view,,271
77,81,wishlist,,107
286,223,wishlist,,52
467,179,view,,72
128,229,trade,,363
324,264,view,,251
120,185,view,,296
310,106,wishlist,,130
473,207,view,,100
476,122,view,,315
372,281,view,,78
369,229,purchase,4.0,45
460,209,view,,227
413,212,wishlist,,343
365,225,view,,272
35,24,view,,295
225,193,view,,293
459,76,view,,110
355,12,purchase,5.0,131
72,24,purchase,5.0,143
285,181,view,,179
56,118,trade,3.0,274
422,192,view,,72
298,167,view,,186
498,120,view,,104
307,266,trade,,338
359,24,view,,71
284,154,trade,5.0,364
356,11,view,,318
416,201,view,,351
478,83,trade,,330
409,161,purchase,,33
447,17,view,,239
383,286,view,,139
116,165,view,,195
431,294,view,,31
250,240,purchase,5.0,72
77,210,view,,193
374,150,wishlist,,121
487,91,view,,69
236,31,wishlist,,243
432,230,view,,354
224,104,wishlist,,354
20,56,view,,123
446,13,view,,222
265,37,view,,19
255,11,view,,206
314,42,wishlist,,187
272,178,wishlist,,112
444,254,view,,73
444,145,view,,223
174,71,view,,155
381,159,view,,42
98,246,purchase,4.0,43
466,262,purchase,4.0,26
123,91,view,,167
301,247,view,,337
345,190,purchase,4.0,220
421,211,wishlist,,333
403,43,view,,248
150,244,purchase,5.0,97
13,291,trade,4.0,271
75,125,view,,225
456,266,purchase,,289
204,88,view,,328
96,34,view,,38
258,124,view,,26
287,55,purchase,4.0,209
28,230,view,,270
291,101,purchase,5.0,280
499,32,purchase,5.0,219
181,236,view,,95
464,278,wishlist,,351
488,151,view,,271
242,165,view,,115
15,25,trade,3.0,3
300,178,view,,200
447,4,wishlist,,70
431,114,wishlist,,26
214,156,wishlist,,221
429,277,view,,178
317,223,wishlist,,329
191,246,view,,275
457,264,purchase,,298
50,158,view,,115
237,181,trade,5.0,97
167,43,purchase,,290
375,199,trade,2.0,63
14,181,wishlist,,139
255,122,view,,345
334,54,view,,323
298,183,purchase,,68
121,105,wishlist,,282
56,128,view,,275
125,113,view,,83
128,8,view,,197
112,93,view,,135
325,153,view,,206
494,283,view,,272
18,171,wishlist,,20
17,157,wishlist,,294
337,251,trade,5.0,167
241,28,wishlist,,160
139,272,wishlist,,170
233,219,purchase,,232
318,141,purchase,,54
410,201,wishlist,,58
178,23,wishlist,,138
219,263,purchase,5.0,56
233,1,wishlist,,208
471,60,wishlist,,200
220,159,view,,160
342,210,view,,254
218,204,purchase,4.0,339
118,66,view,,287
53,93,view,,219
498,151,purchase,3.0,331
201,155,wishlist,,280
265,73,purchase,4.0,30
338,90,view,,337
185,49,view,,100
177,23,wishlist,,2
84,217,view,,152
158,267,trade,3.0,89
117,57,view,,194
39,231,purchase,,177
268,245,wishlist,,139
339,109,purchase,,356
349,120,view,,229
158,16,wishlist,,99
313,271,purchase,3.0,249
178,226,view,,292
415,198,view,,124
380,56,view,,44
260,87,view,,160
40,64,view,,188
473,217,view,,280
129,246,trade,4.0,231
25,195,view,,60
156,80,wishlist,,252
353,92,view,,184
196,185,view,,344
56,119,wishlist,,179
452,86,view,,265
139,300,view,,136
37,243,view,,316
3,234,view,,52
337,177,view,,298
184,229,wishlist,,333
184,286,view,,249
440,31,wishlist,,239
90,181,purchase,,264
26,117,wishlist,,265
454,176,view,,239
366,93,purchase,3.0,304
310,286,view,,159
371,142,view,,1
121,1,view,,1
134,64,purchase,,261
43,246,view,,27
15,218,view,,71
414,94,view,,254
114,166,view,,106
75,198,wishlist,,169
300,276,view,,107
168,85,view,,336
467,206,view,,176
441,283,wishlist,,156
432,72,purchase,4.0,314
301,56,view,,324
195,14,purchase,,234
81,283,view,,160
46,265,view,,198
149,36,purchase,,359
103,257,view,,25
499,56,purchase,,88
220,174,view,,330
295,63,view,,132
105,226,purchase,,275
331,278,view,,287
290,159,view,,247
143,165,view,,138
319,224,view,,161
53,252,purchase,,170
224,95,view,,208
217,216,view,,41
377,92,view,,36
126,264,view,,107
329,135,view,,154
148,110,trade,4.0,346
398,233,view,,259
270,119,purchase,,102
288,169,view,,146
111,75,wishlist,,352
128,174,view,,32
181,164,purchase,3.0,194
216,11,wishlist,,221
488,175,purchase,,77
498,241,view,,183
244,213,wishlist,,8
280,25,view,,109
420,21,wishlist,,71
108,171,view,,49
441,263,view,,97
79,101,view,,64
479,120,purchase,5.0,65
59,141,view,,243
55,15,view,,63
428,278,view,,225
253,36,trade,,347
64,280,purchase,5.0,216
275,89,wishlist,,361
352,124,view,,137
213,18,view,,198
422,97,view,,174
228,193,view,,102
361,186,view,,173
71,186,purchase,5.0,82
323,102,wishlist,,168
220,259,view,,318
314,274,view,,310
41,185,view,,356
288,260,wishlist,,291
293,90,purchase,,291
331,290,purchase,4.0,349
236,44,view,,337
43,209,view,,72
149,118,view,,167
267,112,wishlist,,231
108,80,view,,242
18,277,purchase,5.0,222
257,222,view,,276
427,109,view,,197
83,31,purchase,,181
442,44,view,,315
130,106,trade,,186
351,103,view,,174
182,37,purchase,,348
29,74,view,,293
213,281,wishlist,,169
281,173,purchase,,266
154,95,view,,134
291,132,view,,51
87,270,wishlist,,280
222,44,purchase,,319
459,206,view,,139
25,225,purchase,3.0,154
382,4,view,,30
286,51,purchase,,245
323,94,wishlist,,352
206,213,view,,93
88,156,view,,163
355,77,purchase,,91
147,280,wishlist,,203
7,65,view,,274
489,108,purchase,5.0,188
345,207,purchase,,204
271,123,view,,221
258,10,purchase,4.0,281
53,147,trade,,199
63,82,trade,4.0,309
412,62,view,,239
301,223,purchase,2.0,51
426,163,purchase,2.0,174
333,84,view,,69
344,105,view,,306
243,147,view,,331
121,229,wishlist,,281
236,129,view,,44
253,66,view,,122
117,113,wishlist,,95
173,295,wishlist,,212
140,128,wishlist,,34
98,121,view,,51
183,132,view,,312
149,155,view,,211
336,69,view,,108
10,27,wishlist,,328
494,119,purchase,5.0,38
183,176,view,,363
195,33,view,,156
215,101,view,,154
167,201,trade,3.0,71
452,105,trade,5.0,164
372,244,trade,3.0,364
131,176,view,,224
234,118,wishlist,,113
178,238,view,,349
199,174,view,,73
101,40,view,,20
80,234,view,,4
453,172,view,,204
101,6,wishlist,,333
138,141,view,,8
346,182,wishlist,,321
204,239,wishlist,,85
238,38,view,,207
485,161,wishlist,,103
199,217,purchase,,312
490,284,view,,245
323,96,view,,263
210,3,wishlist,,45
354,169,view,,314
397,272,wishlist,,281
486,58,trade,5.0,328
